,X,п..id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
27825,27825,1246772689538355200,1586088747,2020-04-05 12:12:27,kevinat_thomas,"RT @kylegriffin1: At least 155 crew members aboard the USS Theodore Roosevelt have tested positive for coronavirus, days after the CaвЂ¦ https://t.co/8eEFrNgAUv",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,NA,NA,818937805573410816,Kevin Thomas,0,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,NA,15458,13,126,428,0,NA,2017-01-10 21:49:22
45041,45041,1268877238994374656,1591358883,2020-06-05 12:08:03,lau68951920,"RT @Conflits_FR: рџ‡µрџ‡° Lutte contre le #coronavirus : aprГЁs 2 mois de #confinement, le #Pakistan avait allГ©gГ© les mesures il y a 3 semaвЂ¦ https://t.co/3VOhsmVYlk",low,NA,NA,NA,NA,0,0,fr,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,NA,NA,964854385762295808,lau,0,,,http://pbs.twimg.com/profile_images/1235682250265694208/nqG5fGUW_normal.jpg,NA,NA,NA,297501,1447,2690,260302,3,NA,2018-02-17 13:29:46
55409,55409,1290983449474588672,1596629414,2020-08-05 12:10:14,MFragasso,Bollettino coronavirus Milano e Lombardia mercoledГ¬ 5 agosto 2020 https://t.co/MQ9ltxsaqc,low,0,NA,NA,NA,0,0,it,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",milano . Italy,NA,NA,356664616,massimo fragasso,0,49 anni,,http://pbs.twimg.com/profile_images/614457384967258112/xOUjPO5B_normal.jpg,NA,NA,NA,3811,185,1381,472,1,NA,2011-08-17 05:30:17
56568,56568,1290984132680572928,1596629577,2020-08-05 12:12:57,intoscana,In #Toscana sono 11 i nuovi casi di positivitГ  al #coronavirus. Due casi sono stati identificati grazie ai test effettuati negli aeroporti toscani @toscanaeroporti I tamponi eseguiti sono 3.893. Oggi non si registrano nuovi decessi https://t.co/GYjmVVOlCL,low,0,NA,NA,NA,0,0,it,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Toscana, Italia",NA,NA,16109886,intoscana,0,Il portale ufficiale della Toscana,https://www.intoscana.it/it/,http://pbs.twimg.com/profile_images/1262370179604008960/bNMu7zpr_normal.jpg,NA,NA,NA,39280,57194,3476,7,598,NA,2008-09-03 08:02:39
4612,4612,1235537432755478528,1583410053,2020-03-05 12:07:33,Chile_libre_,@Patricia_Nato @Augusta203 La propagaciГіn de la imbecilidad es mucho mayor que la del coronavirus,low,NA,NA,NA,NA,0,0,es,Patricia_Nato,1235386710965579776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chile,NA,NA,377139459,#RechazoNuevaProstituciГіn,0,"Albo desde antes de nacer. Marxistas, terroristas, aborteros y degenerados: chao!! SuperRecontraAntiBacheletista.  No soporto la injusticia",,http://pbs.twimg.com/profile_images/1210179919503929346/5HANPmM1_normal.jpg,NA,NA,NA,63762,8080,5807,12014,22,NA,2011-09-21 02:41:18
47692,47692,1268878343539171328,1591359146,2020-06-05 12:12:26,Rhoobar,"RT @BBCNews: ""We're a very large zoo and with that comes large costs"" рџ¦’  The coronavirus crisis is putting the survival of one oвЂ¦ https://t.co/ZGhOR8Xvmv",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","North West, England",NA,NA,900064977175941120,Roobar рџ™…рџЏ»вЂЌв™ЂпёЏрџ¤¦рџЏ»вЂЌв™ЂпёЏ,0,"Less amenable with age. Love books, Wales, living in Chester and the rollercoaster that is being an EFC fan. Proud European.",,http://pbs.twimg.com/profile_images/1002657654643265536/4j6zJXnv_normal.jpg,NA,NA,NA,4365,144,126,29022,0,NA,2017-08-22 18:39:47
429,429,1235536847121444864,1583409914,2020-03-05 12:05:14,camy_cul,"RT @Bill_Maxwell_: Pence ended his briefing claiming: ""The risk of the coronavirus to the avg American remains low,""  Then walked offвЂ¦ https://t.co/xuW2QqL79I",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Canada,NA,NA,828310819402313728,Camy Cul,0,"Humanist, optimist (most of the time), coffee snob",,http://pbs.twimg.com/profile_images/830021122657751040/ASeT1j26_normal.jpg,NA,NA,NA,87021,1706,4835,144912,5,NA,2017-02-05 18:34:23
12288,12288,1235538506501550080,1583410309,2020-03-05 12:11:49,_QueenBrittanyy,RT @Iewislewinsky: nicki minaj just donated $1.000.000 to help cure the coronavirus. the generous queen рџ’• https://t.co/veH713pAlB,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DCвњ€пёЏSKвњ€пёЏVAвњ€пёЏAZвњ€пёЏD.M.(V)рџ“Ќ,NA,NA,162605495,пјўпјІпј©пјґпјґпјЎпј®пј№,0,23рџ‘ёрџЏЅ рџ›‘under constructionрџ›‘,,http://pbs.twimg.com/profile_images/1184742797640978432/HvWeeV3K_normal.jpg,NA,NA,NA,73030,857,879,12211,8,NA,2010-07-04 04:45:46
17884,17884,1235539287418048512,1583410495,2020-03-05 12:14:55,benhuskinson,RT @Politidope: Here is the President of the United States telling the country it's okay to go to work with Coronavirus.  I'm not kвЂ¦ https://t.co/e9cLMoD0RG,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cincinnati, OH",NA,NA,1220567526729572352,Benjamin Huskinson,0,"Historian of science and religion, with interests in politics and technology. Views mine, RT в‰  support. He/Him. Will research for biscuits.",,http://pbs.twimg.com/profile_images/1220570588592451584/niIGc21G_normal.jpg,NA,NA,NA,792,57,129,1380,0,NA,2020-01-24 04:42:49
19981,19981,1246771189571256320,1586088390,2020-04-05 12:06:30,Naijapikin9,RT @DailyMailUK: Airport officials only spotted a THIRD of passengers returning to the UK with coronavirus https://t.co/U7Os7U6ZJI,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,1189498079013232640,Naija_pikin,0,"A multi disciplined engineer, a father, a husband and a British expat turned naija! I love this country and pledged to live and die here. #open4business",http://dctechafrica.com,http://pbs.twimg.com/profile_images/1244579983030444033/7CtYDJOq_normal.jpg,NA,NA,NA,4224,499,747,8433,0,NA,2019-10-30 11:03:55
50085,50085,1279748674801762304,1593950835,2020-07-05 12:07:15,malluposwal,"RT @DC_Faridabad: #Coronavirus а¤ёаҐ‡ а¤Іа¤Ўа¤ја¤ѕа¤€ а¤®аҐ‡а¤‚ @SetuAarogya а¤†а¤Єа¤•а¤ѕ а¤¬аҐ‰а¤ЎаҐЂа¤—а¤ѕа¤°аҐЌа¤Ў а¤№аҐ€аҐ¤  вњ… а¤…а¤—а¤° а¤†а¤Єа¤•аҐ‡ а¤†а¤ё-а¤Єа¤ѕа¤ё а¤•аҐ‹а¤€ а¤ёа¤‚а¤•аҐЌа¤°а¤®а¤їа¤¤ а¤µаҐЌа¤Їа¤•аҐЌа¤¤а¤ї а¤№аҐ‹, а¤¤а¤¬ а¤ђа¤Є а¤†а¤Єа¤•аҐ‹ а¤…а¤ІвЂ¦ https://t.co/tsLyRvCHGE",low,NA,NA,NA,NA,0,0,hi,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Palwal, India",NA,NA,1263113155405889536,mahesh poswal,0,рџ’ЄрџЏ»Nothing impossibleрџ’ЄрџЏ» рџ™Џрџљ©а¤ња¤Ї а¤¬а¤ѕа¤¬а¤ѕ а¤®аҐ‹а¤№а¤Ё а¤°а¤ѕа¤® рџ™Џрџљ©,,http://pbs.twimg.com/profile_images/1263113363015569408/fZPkuSeX_normal.jpg,NA,NA,NA,55,9,62,125,0,NA,2020-05-20 14:23:55
1031,1031,1235536931661864960,1583409934,2020-03-05 12:05:34,nnsyhmn,RT @soompi: More Celebrities Make Donations Toward Coronavirus Prevention Efforts https://t.co/f83xTbbgRu https://t.co/aqhyi3wOKy,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Malaysia,NA,NA,610531055,рќђ«рќђІрќђ®,0,la vedette,http://Instagram.com/najiahsyahmin,http://pbs.twimg.com/profile_images/1159723897442295808/KeR6N5sr_normal.jpg,NA,NA,NA,88914,484,266,1989,2,NA,2012-06-17 05:19:18
45842,45842,1268877558889799680,1591358959,2020-06-05 12:09:19,KET,"RT @HealthKET: .@KET's Coronavirus page has resources from state government, @PBS, @CDCgov and other trusted sources to provide upвЂ¦ https://t.co/drV6nXw8fU",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kentucky,NA,NA,67411447,KET,1,"KET is KentuckyвЂ™s statewide public television network, providing high-quality locally produced and @PBS programming and educational services.",http://www.ket.org,http://pbs.twimg.com/profile_images/1080838632439611393/BNHONU5A_normal.jpg,NA,NA,NA,59049,17022,502,4462,313,NA,2009-08-20 20:13:06
2125,2125,1235537084435378176,1583409970,2020-03-05 12:06:10,Senegalesa3103,RT @_SofiAlmeida_: Eu ГЎ espera que a escola feche devido ao Coronavirus,low,NA,NA,NA,NA,0,0,pt,,NA,1223682126429741056,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lisboa, Portugal",NA,NA,1065587067713961984,Lagartixa рџ¦Ћ,0,Gustav Г…hr рџ–¤ Benfica рџ–¤ JГЈo рџ’Ќ http://www.pensamentosdaalma.weebly.com,,http://pbs.twimg.com/profile_images/1085631414907867137/nOhZPvS0_normal.jpg,NA,NA,NA,17751,72,133,30699,0,NA,2018-11-22 12:45:29
11644,11644,1235538417909403648,1583410288,2020-03-05 12:11:28,Micael__Q,RT @TheeGreatJA: Had to check on you. They say that lil coronavirus in the city now. Crazy how many people getting sick. Reminds meвЂ¦ https://t.co/L7tzrciE8b,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Manchester, England",NA,NA,2894389017,Micael Quaresma,0,SC: yungmicael рџ‡µрџ‡№рџ‡ёрџ‡№,https://www.instagram.com/micael.q/,http://pbs.twimg.com/profile_images/1235371439399854080/TVpfxnDJ_normal.jpg,NA,NA,NA,14712,375,180,17706,1,NA,2014-11-27 09:48:41
7881,7881,1235537887258689536,1583410162,2020-03-05 12:09:22,FenteAsisipho,RT @EFFSouthAfrica: [LIVE NOW]: National Assembly debate on the urgent matter of national public importance: The Coronavirus and the reвЂ¦ https://t.co/qEqfbwuGX6,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cape Town, South Africa",NA,NA,892732061978636288,вќ¤пёЏ,0,"UCT SRC 2020, Bcom Information Systems. Striker.  EFF/EFFSC. Orlando Pirates в� пёЏв™ҐпёЏ",https://www.instagram.com/_fentestic,http://pbs.twimg.com/profile_images/1234035633305391105/SbjJiHxj_normal.jpg,NA,NA,NA,3121,679,353,6680,1,NA,2017-08-02 13:01:24
46238,46238,1268877727316226048,1591358999,2020-06-05 12:09:59,Micrograma,RT @catturd2: Think of the thousands of citizens who couldn't attend their loved-ones funerals because of the coronavirus BS  - wвЂ¦ https://t.co/RWw5Rd80qA,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,2317420076,Microgramma,0,Your guess.,,http://pbs.twimg.com/profile_images/638084123505131520/rFgWLUZP_normal.jpg,NA,NA,NA,27677,593,978,62790,1,NA,2014-01-29 16:25:34
45783,45783,1268877531865899008,1591358952,2020-06-05 12:09:12,Robert18465901,@MayorofLondon @SkyNews But you told Londoners that there was no risk of catching coronavirus on the tube or on other forms of public transport! This just shows what a hypocrite you really are and why are you must #ResignNow https://t.co/Yv0VsthxZd,low,0,NA,NA,NA,0,0,en,MayorofLondon,1268874846097870848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,NA,NA,1222534120254865408,Trump Must Resign Now!,0,"AddisonвЂ™s disease can be a killer! If not treated correctly, it can kill. People need to be made aware of the situation before it kills more innocent people",,http://pbs.twimg.com/profile_images/1265695882265141254/bpQUaCVS_normal.jpg,NA,NA,NA,5628,25,12,5141,0,NA,2020-01-29 14:57:16
10778,10778,1235538294383038464,1583410259,2020-03-05 12:10:59,NotYetUhuru1,RT @News24: BREAKING | SA's first positive case of coronavirus confirmed  https://t.co/DHPTS3mCSP https://t.co/DaJL9eS9P3,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,253715446,NotYetUhuru,0,,,http://pbs.twimg.com/profile_images/1222604321591910406/ZafhofqL_normal.jpg,NA,NA,NA,7720,3156,5002,10469,1,NA,2011-02-17 20:36:48
49227,49227,1279748159686823936,1593950712,2020-07-05 12:05:12,DMenacing1,RT @SiCk_DiAbLo: HUGE: MASSIVE CDC FRAUD UNCOVERED - CDC Grossly Overcounting Active China Coronavirus Cases Causing States to KeepвЂ¦ https://t.co/mcyStI0MRo,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",в�ЂпёЏрџЊґ,NA,NA,58910260,sinneD I Am,0,рџ‡єрџ‡ёрџ—Ѕрџљ№вќ¤рџђ¶ вќ¤рџЊ®,https://wg1wga.com/,http://pbs.twimg.com/profile_images/1275876226431885315/xZHpikKQ_normal.jpg,NA,NA,NA,4346,1301,3023,32858,1,NA,2009-07-21 20:28:03
56133,56133,1290983860688154624,1596629512,2020-08-05 12:11:52,pina33elTitan,RT @Mundotorocom: #NoticiasTaurinas #NoticiasToros #Tauromaquia   рџ‡Ірџ‡ЅMГ©xico se queda sin su agosto taurino por el coronavirus  DecenasвЂ¦ https://t.co/dqmcafLBzQ,low,NA,NA,NA,NA,0,0,es,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,NA,NA,4710028452,pina33elTitan,0,,,http://pbs.twimg.com/profile_images/684098059551178752/9hB3QZIU_normal.jpg,NA,NA,NA,75286,311,1245,86548,14,NA,2016-01-04 19:38:14
15195,15195,1235538910463143936,1583410406,2020-03-05 12:13:26,korstraw,RT @FocusNewsNow: Bronwyn Bishop told Paul Murray on Sky Trash tonight she believes  #coronavirus is a Chinese biological weapon to вЂњвЂ¦ https://t.co/LoDxaoPZ34,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sth Gippsland,NA,NA,17698525,рџ’§рџ’§рџ’§Terry #NotABot#NotaRussianTroll Eureka,0,"A passion for social & economic justice, progressive views and causes. Our political system can help deliver, but never via the LNP.",,http://pbs.twimg.com/profile_images/1088856645977858053/s-yCWS5i_normal.jpg,NA,NA,NA,125058,2813,4051,77468,174,NA,2008-11-28 04:08:45
50496,50496,1279748946546561024,1593950900,2020-07-05 12:08:20,woodfieldingle,"RT @SkyNews: Coronavirus: 27,000 excess deaths 'likely' between now and next April, says former government adviser https://t.co/QnbfEJNznw",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",worlwide | she/her,NA,NA,3331244379,char,0,make some love for joan x,https://blacklivesmatters.carrd.co/,http://pbs.twimg.com/profile_images/1279123105424818183/BpIeIy5l_normal.jpg,NA,NA,NA,30178,1149,696,57852,21,NA,2015-06-17 13:01:37
44442,44442,1268877001345073152,1591358826,2020-06-05 12:07:06,RTSinfo,"La situation sur le front du #coronavirus s'amГ©liore, mais la crise Г©conomique monte en puissance. Comment le vivez-vous?  Etes-vous inquiets? La ConfГ©dГ©ration en fait-elle assez? Participez Г  notre sondage: https://t.co/NMKqS4dtXH",low,0,NA,NA,NA,0,0,fr,,NA,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GenГЁve et Lausanne, Suisse",NA,NA,38233967,RTSinfo,1,"Bienvenue sur le fil info de @radiotelesuisse рџ‡Ёрџ‡­News, breaking news, RT et productions originales. Nous sommes aussi sur Instagram @rtsinfo",http://www.rtsinfo.ch,http://pbs.twimg.com/profile_images/1165829266795302913/oaCWVnFs_normal.png,NA,NA,NA,150589,142227,487,2296,1387,NA,2009-05-06 17:47:29
22270,22270,1246771630480805888,1586088495,2020-04-05 12:08:15,angelashelton,"Common Coronavirus Questions Answered by Dr. V, like ""What is a FOMITE?"" https://t.co/syicm2stvF - YOUR CLOTHES and YOUR HAIR! рџ®рџҐє thatвЂ™s why we #StayAtHome",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bi-Coastal,NA,NA,9587412,Angela Shelton,0,Living happily ever after - despite my upbringing.  #Makingmovies #FemaleFilmmaker with FBombs Faith Family Filmmaking FUN,https://angelashelton.com/,http://pbs.twimg.com/profile_images/1166359239822106626/Tw8RLOC5_normal.jpg,NA,NA,NA,22290,3112,1018,657,343,NA,2007-10-21 23:30:34
48255,48255,1268878610535985152,1591359210,2020-06-05 12:13:30,NYFBroker,"RT @7News: CDC director says protesters should be tested for coronavirus, warns of a вЂseeding eventвЂ™ https://t.co/m73RTsstED",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boston, MA",NA,NA,1237449946309234688,nyfb,0,NotYourFathersMediaв„ўпёЏ - 187k on Instagram @notyourfathersbroker,,http://pbs.twimg.com/profile_images/1237450318440513537/RN662MX5_normal.jpg,NA,NA,NA,545,1383,411,278,6,NA,2020-03-10 18:47:43
316,316,1235536832412225536,1583409910,2020-03-05 12:05:10,Letlhog16295624,RT @eNCA: [BREAKING NEWS] First #coronavirus case confirmed in South Africa https://t.co/9OQELofbLi,low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Westdene,NA,NA,871694276631158784,Letlhogonolo,0,"I'm beautifulрџ‘Ў,fit рџ‘џand mother to 2 рџ‘­girlsрџ’џ",,http://pbs.twimg.com/profile_images/1224432612409671681/hX56i0ff_normal.jpg,NA,NA,NA,455,110,268,2418,0,NA,2017-06-05 11:44:45
36473,36473,1257643572859461632,1588680568,2020-05-05 12:09:28,AngieAllport,"If you're confused about the new #coronavirus regulations, @libertyhq's new information hub gives clear answers to questions like when we can go outside and what the police can do.   ItвЂ™s vital we all know what our rights are so we can defend them  https://t.co/CGwidqJCAo",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hereford,NA,NA,847027898854838272,Angie Allport,0,"Methodist minister, pacifist & sometime activist. Here mainly to post links to actions. Network of Methodist Activists. Own views. Follows & RTs not endorsement",http://angieallport.wordpress.com,http://pbs.twimg.com/profile_images/847033504802258945/1n5S_kWW_normal.jpg,NA,NA,NA,5331,301,872,833,2,NA,2017-03-29 10:09:22
17146,17146,1235539183436836864,1583410471,2020-03-05 12:14:31,ClauBee,RT @thedailybeast: Facebook and Amazon have both sent out instructions to their Seattle-based workers to stay at home after the coronaвЂ¦ https://t.co/7UEf5nrnOe,low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Texas,NA,NA,39433474,Claudia,0,"In the end, we only regret the chances we didn't take!",,http://pbs.twimg.com/profile_images/1129806008912629761/16oJkqnb_normal.jpg,NA,NA,NA,73169,874,911,77392,34,NA,2009-05-12 04:27:44
41232,41232,1257644581287612416,1588680808,2020-05-05 12:13:28,totalfreedom973,"RT @business: A patient hospitalized with flu-like symptoms last year in France turned out to have had Covid-19, suggesting the cвЂ¦ https://t.co/8HRZgLf4nO",low,NA,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Saint Helena, Ascension and Tr",NA,NA,860676928734244864,Total Freedom,0,"Total freedom, no violence.   #Bitcoin is real, hard money: durable,portable,fungible, verifiable,divisible,scarce,censorship resistant & borderless",,http://pbs.twimg.com/profile_images/1248866955983040515/_It4xjpk_normal.jpg,NA,NA,NA,3112,111,421,4088,1,NA,2017-05-06 02:05:45
57480,57480,1313088800814297088,1601899740,2020-10-05 12:09:00,journal_safety,"#Review of the Recent Advance Report of #Coronavirus (COVID-19) #Outbreak Animal-To-#Human-To-Human #Transmission, Diagnosis, #Treatment and Pathogenesis of COVID-19 from Hospitalized Patients and Post-Mortem Reports of COVID-19 Infected #Death Body https://t.co/MTMDuNDGV1 https://t.co/5IWQDJnYQi",low,0,NA,NA,NA,0,0,en,,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NA,NA,1252499305379708928,International Journal of Public Health & Safety,0,"It's an Open Access platform for the researchers to share their expert knowledge in basic, clinical and applied studies related to Public Health and Safety.",,http://pbs.twimg.com/profile_images/1252504492580286464/6tPw_KKV_normal.jpg,NA,NA,NA,150,11,20,10,0,NA,2020-04-21 07:29:00
